id_transacao; id_produto;nome_produto;marca;fornecedor ;departamento;categoria;valor;
4795;5747.24;produto id5747.24;produto da marca 5747;fornecedor prod5747;bazar;bebida;90;
4796;799.95;produto id799.95;produto da marca 800;fornecedor prod800;mercearia;chocolate;183;
4797;2715.67;produto id2715.67;produto da marca 2716;fornecedor prod2716;bazar;roupa;266;
4798;1369.20;produto id1369.20;produto da marca 1369;fornecedor prod1369;mercearia;bebida;562;
4799;204.20;produto id204.20;produto da marca 204;fornecedor prod204;bazar;chocolate;272;
4800;5331.51;produto id5331.51;produto da marca 5332;fornecedor prod5332;mercearia;roupa;172;
4801;5375.12;produto id5375.12;produto da marca 5375;fornecedor prod5375;bazar;bebida;582;
4802;1250.03;produto id1250.03;produto da marca 1250;fornecedor prod1250;mercearia;chocolate;234;
4803;3409.05;produto id3409.05;produto da marca 3409;fornecedor prod3409;bazar;roupa;187;
4804;476.12;produto id476.12;produto da marca 476;fornecedor prod476;mercearia;bebida;103;
4805;4971.02;produto id4971.02;produto da marca 4971;fornecedor prod4971;bazar;chocolate;212;
4806;775.57;produto id775.57;produto da marca 776;fornecedor prod776;mercearia;roupa;107;
4807;2957.90;produto id2957.90;produto da marca 2958;fornecedor prod2958;bazar;bebida;410;
4808;5418.21;produto id5418.21;produto da marca 5418;fornecedor prod5418;mercearia;chocolate;146;
4809;3732.60;produto id3732.60;produto da marca 3733;fornecedor prod3733;bazar;roupa;41;
4810;3949.76;produto id3949.76;produto da marca 3950;fornecedor prod3950;mercearia;bebida;177;
4811;5535.34;produto id5535.34;produto da marca 5535;fornecedor prod5535;bazar;chocolate;132;
4812;2505.73;produto id2505.73;produto da marca 2506;fornecedor prod2506;mercearia;roupa;200;
4813;5766.71;produto id5766.71;produto da marca 5767;fornecedor prod5767;bazar;bebida;137;
4814;5668.74;produto id5668.74;produto da marca 5669;fornecedor prod5669;mercearia;chocolate;213;
4815;3343.71;produto id3343.71;produto da marca 3344;fornecedor prod3344;bazar;roupa;240;
4816;3670.87;produto id3670.87;produto da marca 3671;fornecedor prod3671;mercearia;bebida;145;
4817;658.06;produto id658.06;produto da marca 658;fornecedor prod658;bazar;chocolate;234;
4818;1603.35;produto id1603.35;produto da marca 1603;fornecedor prod1603;mercearia;roupa;282;
4819;4743.36;produto id4743.36;produto da marca 4743;fornecedor prod4743;bazar;bebida;75;
4820;5402.45;produto id5402.45;produto da marca 5402;fornecedor prod5402;mercearia;chocolate;98;
4821;2798.03;produto id2798.03;produto da marca 2798;fornecedor prod2798;bazar;roupa;141;
4822;1122.20;produto id1122.20;produto da marca 1122;fornecedor prod1122;mercearia;bebida;316;
4823;4170.37;produto id4170.37;produto da marca 4170;fornecedor prod4170;bazar;chocolate;32;
4824;3417.94;produto id3417.94;produto da marca 3418;fornecedor prod3418;mercearia;roupa;50;
4825;1920.00;produto id1920.00;produto da marca 1920;fornecedor prod1920;bazar;bebida;297;
4826;5245.67;produto id5245.67;produto da marca 5246;fornecedor prod5246;mercearia;chocolate;206;
4827;4789.87;produto id4789.87;produto da marca 4790;fornecedor prod4790;bazar;roupa;174;
4828;2299.25;produto id2299.25;produto da marca 2299;fornecedor prod2299;mercearia;bebida;475;
4829;5032.21;produto id5032.21;produto da marca 5032;fornecedor prod5032;bazar;chocolate;283;
4830;2317.49;produto id2317.49;produto da marca 2317;fornecedor prod2317;mercearia;roupa;39;
4831;3160.33;produto id3160.33;produto da marca 3160;fornecedor prod3160;bazar;bebida;330;
4832;1384.36;produto id1384.36;produto da marca 1384;fornecedor prod1384;mercearia;chocolate;177;
4833;660.93;produto id660.93;produto da marca 661;fornecedor prod661;bazar;roupa;137;
4834;3625.64;produto id3625.64;produto da marca 3626;fornecedor prod3626;mercearia;bebida;25;
4835;5521.10;produto id5521.10;produto da marca 5521;fornecedor prod5521;bazar;chocolate;66;
4836;2397.19;produto id2397.19;produto da marca 2397;fornecedor prod2397;mercearia;roupa;277;
4837;1399.55;produto id1399.55;produto da marca 1400;fornecedor prod1400;bazar;bebida;423;
4838;2310.64;produto id2310.64;produto da marca 2311;fornecedor prod2311;mercearia;chocolate;52;
4839;1517.19;produto id1517.19;produto da marca 1517;fornecedor prod1517;bazar;roupa;170;
4840;5746.16;produto id5746.16;produto da marca 5746;fornecedor prod5746;mercearia;bebida;316;
4841;539.94;produto id539.94;produto da marca 540;fornecedor prod540;bazar;chocolate;141;
4842;1018.56;produto id1018.56;produto da marca 1019;fornecedor prod1019;mercearia;roupa;218;
4843;4615.08;produto id4615.08;produto da marca 4615;fornecedor prod4615;bazar;bebida;359;
4844;1850.97;produto id1850.97;produto da marca 1851;fornecedor prod1851;mercearia;chocolate;267;
4845;385.13;produto id385.13;produto da marca 385;fornecedor prod385;bazar;roupa;256;
4846;5024.19;produto id5024.19;produto da marca 5024;fornecedor prod5024;mercearia;bebida;528;
4847;4952.69;produto id4952.69;produto da marca 4953;fornecedor prod4953;bazar;chocolate;91;
4848;3658.11;produto id3658.11;produto da marca 3658;fornecedor prod3658;mercearia;roupa;129;
4849;3357.76;produto id3357.76;produto da marca 3358;fornecedor prod3358;bazar;bebida;415;
4850;573.73;produto id573.73;produto da marca 574;fornecedor prod574;mercearia;chocolate;240;
4851;4498.49;produto id4498.49;produto da marca 4498;fornecedor prod4498;bazar;roupa;31;
4852;1475.61;produto id1475.61;produto da marca 1476;fornecedor prod1476;mercearia;bebida;96;
4853;4712.24;produto id4712.24;produto da marca 4712;fornecedor prod4712;bazar;chocolate;72;
4854;3267.80;produto id3267.80;produto da marca 3268;fornecedor prod3268;mercearia;roupa;281;
4855;631.32;produto id631.32;produto da marca 631;fornecedor prod631;bazar;bebida;465;
4856;3745.84;produto id3745.84;produto da marca 3746;fornecedor prod3746;mercearia;chocolate;263;
4857;2333.55;produto id2333.55;produto da marca 2334;fornecedor prod2334;bazar;roupa;256;
4858;4446.55;produto id4446.55;produto da marca 4447;fornecedor prod4447;mercearia;bebida;219;
4859;4134.77;produto id4134.77;produto da marca 4135;fornecedor prod4135;bazar;chocolate;190;
4860;130.10;produto id130.10;produto da marca 130;fornecedor prod130;mercearia;roupa;234;
4861;873.45;produto id873.45;produto da marca 873;fornecedor prod873;bazar;bebida;271;
4862;4558.69;produto id4558.69;produto da marca 4559;fornecedor prod4559;mercearia;chocolate;14;
4863;3910.00;produto id3910.00;produto da marca 3910;fornecedor prod3910;bazar;roupa;36;
4864;4937.63;produto id4937.63;produto da marca 4938;fornecedor prod4938;mercearia;bebida;590;
4865;2247.68;produto id2247.68;produto da marca 2248;fornecedor prod2248;bazar;chocolate;200;
4866;646.09;produto id646.09;produto da marca 646;fornecedor prod646;mercearia;roupa;133;
4867;1417.22;produto id1417.22;produto da marca 1417;fornecedor prod1417;bazar;bebida;310;
4868;2025.55;produto id2025.55;produto da marca 2026;fornecedor prod2026;mercearia;chocolate;237;
4869;5904.70;produto id5904.70;produto da marca 5905;fornecedor prod5905;bazar;roupa;103;
4870;1187.04;produto id1187.04;produto da marca 1187;fornecedor prod1187;mercearia;bebida;329;
4871;976.80;produto id976.80;produto da marca 977;fornecedor prod977;bazar;chocolate;117;
4872;1700.22;produto id1700.22;produto da marca 1700;fornecedor prod1700;mercearia;roupa;205;
4873;324.28;produto id324.28;produto da marca 324;fornecedor prod324;bazar;bebida;529;
4874;2372.15;produto id2372.15;produto da marca 2372;fornecedor prod2372;mercearia;chocolate;295;
4875;2693.17;produto id2693.17;produto da marca 2693;fornecedor prod2693;bazar;roupa;293;
4876;4932.27;produto id4932.27;produto da marca 4932;fornecedor prod4932;mercearia;bebida;585;
4877;4262.55;produto id4262.55;produto da marca 4263;fornecedor prod4263;bazar;chocolate;191;
4878;4843.34;produto id4843.34;produto da marca 4843;fornecedor prod4843;mercearia;roupa;191;
4879;120.83;produto id120.83;produto da marca 121;fornecedor prod121;bazar;bebida;126;
4880;1202.23;produto id1202.23;produto da marca 1202;fornecedor prod1202;mercearia;chocolate;38;
4881;277.20;produto id277.20;produto da marca 277;fornecedor prod277;bazar;roupa;267;
4882;973.11;produto id973.11;produto da marca 973;fornecedor prod973;mercearia;bebida;326;
4883;5175.35;produto id5175.35;produto da marca 5175;fornecedor prod5175;bazar;chocolate;292;
4884;1745.88;produto id1745.88;produto da marca 1746;fornecedor prod1746;mercearia;roupa;266;
4885;4285.97;produto id4285.97;produto da marca 4286;fornecedor prod4286;bazar;bebida;477;
4886;2495.82;produto id2495.82;produto da marca 2496;fornecedor prod2496;mercearia;chocolate;21;
4887;1448.00;produto id1448.00;produto da marca 1448;fornecedor prod1448;bazar;roupa;194;
4888;2458.06;produto id2458.06;produto da marca 2458;fornecedor prod2458;mercearia;bebida;416;
4889;270.98;produto id270.98;produto da marca 271;fornecedor prod271;bazar;chocolate;64;
4890;645.77;produto id645.77;produto da marca 646;fornecedor prod646;mercearia;roupa;107;
4891;2167.33;produto id2167.33;produto da marca 2167;fornecedor prod2167;bazar;bebida;319;
4892;3174.12;produto id3174.12;produto da marca 3174;fornecedor prod3174;mercearia;chocolate;284;
4893;2855.37;produto id2855.37;produto da marca 2855;fornecedor prod2855;bazar;roupa;164;
4894;3151.86;produto id3151.86;produto da marca 3152;fornecedor prod3152;mercearia;bebida;270;
4895;1726.60;produto id1726.60;produto da marca 1727;fornecedor prod1727;bazar;chocolate;181;
4896;2041.98;produto id2041.98;produto da marca 2042;fornecedor prod2042;mercearia;roupa;296;
4897;3746.32;produto id3746.32;produto da marca 3746;fornecedor prod3746;bazar;bebida;173;
4898;3015.58;produto id3015.58;produto da marca 3016;fornecedor prod3016;mercearia;chocolate;160;
4899;4094.08;produto id4094.08;produto da marca 4094;fornecedor prod4094;bazar;roupa;100;
4900;1386.23;produto id1386.23;produto da marca 1386;fornecedor prod1386;mercearia;bebida;481;
4901;3786.43;produto id3786.43;produto da marca 3786;fornecedor prod3786;bazar;chocolate;133;
4902;2215.58;produto id2215.58;produto da marca 2216;fornecedor prod2216;mercearia;roupa;226;
4903;3679.70;produto id3679.70;produto da marca 3680;fornecedor prod3680;bazar;bebida;503;
4904;3907.91;produto id3907.91;produto da marca 3908;fornecedor prod3908;mercearia;chocolate;193;
4905;3511.08;produto id3511.08;produto da marca 3511;fornecedor prod3511;bazar;roupa;279;
4906;402.78;produto id402.78;produto da marca 403;fornecedor prod403;mercearia;bebida;149;
4907;1910.28;produto id1910.28;produto da marca 1910;fornecedor prod1910;bazar;chocolate;250;
4908;2867.93;produto id2867.93;produto da marca 2868;fornecedor prod2868;mercearia;roupa;107;
4909;1038.41;produto id1038.41;produto da marca 1038;fornecedor prod1038;bazar;bebida;112;
4910;1609.18;produto id1609.18;produto da marca 1609;fornecedor prod1609;mercearia;chocolate;110;
4911;2976.62;produto id2976.62;produto da marca 2977;fornecedor prod2977;bazar;roupa;191;
4912;374.95;produto id374.95;produto da marca 375;fornecedor prod375;mercearia;bebida;297;
4913;592.65;produto id592.65;produto da marca 593;fornecedor prod593;bazar;chocolate;183;
4914;5657.72;produto id5657.72;produto da marca 5658;fornecedor prod5658;mercearia;roupa;149;
4915;4385.14;produto id4385.14;produto da marca 4385;fornecedor prod4385;bazar;bebida;581;
4916;2655.02;produto id2655.02;produto da marca 2655;fornecedor prod2655;mercearia;chocolate;131;
4917;2800.99;produto id2800.99;produto da marca 2801;fornecedor prod2801;bazar;roupa;187;
4918;140.59;produto id140.59;produto da marca 141;fornecedor prod141;mercearia;bebida;84;
4919;3562.79;produto id3562.79;produto da marca 3563;fornecedor prod3563;bazar;chocolate;181;
4920;4433.29;produto id4433.29;produto da marca 4433;fornecedor prod4433;mercearia;roupa;234;
4921;344.74;produto id344.74;produto da marca 345;fornecedor prod345;bazar;bebida;291;
4922;3388.39;produto id3388.39;produto da marca 3388;fornecedor prod3388;mercearia;chocolate;219;
4923;123.58;produto id123.58;produto da marca 124;fornecedor prod124;bazar;roupa;175;
4924;3387.22;produto id3387.22;produto da marca 3387;fornecedor prod3387;mercearia;bebida;514;
4925;445.97;produto id445.97;produto da marca 446;fornecedor prod446;bazar;chocolate;72;
4926;4247.69;produto id4247.69;produto da marca 4248;fornecedor prod4248;mercearia;roupa;111;
4927;4220.50;produto id4220.50;produto da marca 4221;fornecedor prod4221;bazar;bebida;559;
4928;750.24;produto id750.24;produto da marca 750;fornecedor prod750;mercearia;chocolate;263;
4929;5412.27;produto id5412.27;produto da marca 5412;fornecedor prod5412;bazar;roupa;239;
4930;4762.12;produto id4762.12;produto da marca 4762;fornecedor prod4762;mercearia;bebida;272;
4931;3330.42;produto id3330.42;produto da marca 3330;fornecedor prod3330;bazar;chocolate;263;
4932;5877.15;produto id5877.15;produto da marca 5877;fornecedor prod5877;mercearia;roupa;213;
4933;35.85;produto id35.85;produto da marca 36;fornecedor prod36;bazar;bebida;27;
4934;2205.46;produto id2205.46;produto da marca 2205;fornecedor prod2205;mercearia;chocolate;40;
4935;1463.04;produto id1463.04;produto da marca 1463;fornecedor prod1463;bazar;roupa;290;
4936;1388.16;produto id1388.16;produto da marca 1388;fornecedor prod1388;mercearia;bebida;354;
4937;2852.82;produto id2852.82;produto da marca 2853;fornecedor prod2853;bazar;chocolate;264;
4938;3791.18;produto id3791.18;produto da marca 3791;fornecedor prod3791;mercearia;roupa;257;
4939;1229.79;produto id1229.79;produto da marca 1230;fornecedor prod1230;bazar;bebida;434;
4940;4600.01;produto id4600.01;produto da marca 4600;fornecedor prod4600;mercearia;chocolate;259;
4941;5358.22;produto id5358.22;produto da marca 5358;fornecedor prod5358;bazar;roupa;54;
4942;2589.67;produto id2589.67;produto da marca 2590;fornecedor prod2590;mercearia;bebida;287;
4943;5870.82;produto id5870.82;produto da marca 5871;fornecedor prod5871;bazar;chocolate;296;
4944;5231.37;produto id5231.37;produto da marca 5231;fornecedor prod5231;mercearia;roupa;254;
4945;3219.28;produto id3219.28;produto da marca 3219;fornecedor prod3219;bazar;bebida;328;
4946;1068.88;produto id1068.88;produto da marca 1069;fornecedor prod1069;mercearia;chocolate;128;
4947;5768.71;produto id5768.71;produto da marca 5769;fornecedor prod5769;bazar;roupa;100;
4948;3933.93;produto id3933.93;produto da marca 3934;fornecedor prod3934;mercearia;bebida;556;
4949;3733.68;produto id3733.68;produto da marca 3734;fornecedor prod3734;bazar;chocolate;167;
4950;5154.84;produto id5154.84;produto da marca 5155;fornecedor prod5155;mercearia;roupa;228;
4951;4110.13;produto id4110.13;produto da marca 4110;fornecedor prod4110;bazar;bebida;156;
4952;3804.90;produto id3804.90;produto da marca 3805;fornecedor prod3805;mercearia;chocolate;247;
4953;2054.21;produto id2054.21;produto da marca 2054;fornecedor prod2054;bazar;roupa;40;
4954;1927.62;produto id1927.62;produto da marca 1928;fornecedor prod1928;mercearia;bebida;165;
4955;4666.01;produto id4666.01;produto da marca 4666;fornecedor prod4666;bazar;chocolate;135;
4956;1880.71;produto id1880.71;produto da marca 1881;fornecedor prod1881;mercearia;roupa;113;
4957;1540.11;produto id1540.11;produto da marca 1540;fornecedor prod1540;bazar;bebida;549;
4958;4067.41;produto id4067.41;produto da marca 4067;fornecedor prod4067;mercearia;chocolate;78;
4959;5190.80;produto id5190.80;produto da marca 5191;fornecedor prod5191;bazar;roupa;133;
4960;5870.28;produto id5870.28;produto da marca 5870;fornecedor prod5870;mercearia;bebida;174;
4961;4802.97;produto id4802.97;produto da marca 4803;fornecedor prod4803;bazar;chocolate;191;
4962;1082.15;produto id1082.15;produto da marca 1082;fornecedor prod1082;mercearia;roupa;176;
4963;3215.16;produto id3215.16;produto da marca 3215;fornecedor prod3215;bazar;bebida;132;
4964;4793.14;produto id4793.14;produto da marca 4793;fornecedor prod4793;mercearia;chocolate;95;
4965;3602.52;produto id3602.52;produto da marca 3603;fornecedor prod3603;bazar;roupa;241;
4966;5720.92;produto id5720.92;produto da marca 5721;fornecedor prod5721;mercearia;bebida;427;
4967;3562.53;produto id3562.53;produto da marca 3563;fornecedor prod3563;bazar;chocolate;160;
4968;1399.11;produto id1399.11;produto da marca 1399;fornecedor prod1399;mercearia;roupa;51;
4969;4672.77;produto id4672.77;produto da marca 4673;fornecedor prod4673;bazar;bebida;24;
4970;5565.45;produto id5565.45;produto da marca 5565;fornecedor prod5565;mercearia;chocolate;155;
4971;1654.76;produto id1654.76;produto da marca 1655;fornecedor prod1655;bazar;roupa;79;
4972;1845.26;produto id1845.26;produto da marca 1845;fornecedor prod1845;mercearia;bebida;497;
4973;2126.07;produto id2126.07;produto da marca 2126;fornecedor prod2126;bazar;chocolate;274;
